CC1(CCc2c(cc3c(c2O1)cccc3OCc4ccc(cc4)[N+](=O)[O-])c5nnco5)C,3,P10000003
c1ccc(c(c1)C(=O)Oc2ccc3c(c2)occ(c3=O)c4ccc(cc4)Cl)[N+](=O)[O-],C01777100,P05635407
c1cc(cc(c1)[N+](=O)[O-])[C@H]2[C@@H]3CC=C[C@@H]3c4cc(cc5c4N2C[C@@H]6[C@@H]5C=CC6)[N+](=O)[O-],C04457759,P06677152
CCOc1ccc(cc1)c2nc(no2)c3ccc(nc3OC)c4ccc(cc4)OC,C05156442,P07616050
Cc1ccc(c(c1)S(=O)(=O)c2c3nc(c4ccccc4n3nn2)N5CCc6c5cccc6)C,C02691545,P09495418
CC1=C([C@H](n2c(=O)/c(=C\c3ccc4c(c3)OCO4)/sc2=N1)c5cccs5)C(=O)OC,C08424988,P12744524
CC1=C([C@H](n2c(=O)/c(=C\c3ccc(cc3)C(=O)OC)/sc2=N1)c4ccccc4)C(=O)OC,C08425821,P12746714
C[C@H]1C(=Cc2ccccc2O1)/C=C\3/C(=O)c4ccc(cc4O3)OC(=O)c5ccc6c(c5)OCO6,C08789360,P13498130
CCOCCn\1c2ccc(cc2s/c1=N\C(=O)/C=C\c3ccc(s3)[N+](=O)[O-])F,C08998270,P13813290
COC(=O)c1ccc(cc1)C(=O)N(c2nc3ccc(cc3s2)Cl)/N=C/c4ccco4,C09148319,P14032122
COc1ccc(cc1OC)[C@@H]2N3[C@@H](CC(=N3)c4ccc5c(c4)OCO5)c6cc(ccc6O2)Cl,C09158039,P14048496
c1ccc2c(c1)nc3c4c(ncn(c4=O)Cc5ccco5)n(c3n2)c6ccc(c(c6)Cl)Cl,C02318984,P14126023
CCCCc1ccc(cc1)n2c3c(c4c2nc5ccccc5n4)c(=O)n(cn3)C[C@H]6CCCO6,C02195578,P14446118
CCCn1c(=O)c2ccccc2n3c1nnc3SCc4cc(=O)oc5c4ccc(c5)CC,C09395701,P14605150
C[C@H]1Cn2c3c(nc2N(C1)c4ccc(cc4)Cl)n(c(=O)n(c3=O)CCc5ccccc5)C,C09519080,P14677875
Cc1c(ccc2c1n(/c(=N/C(=O)/C=C/c3ccc(s3)[N+](=O)[O-])/s2)CCOC)Cl,C09764942,P14941719
CCOC(=O)Cn\1c2c(c(ccc2s/c1=N\C(=O)c3coc4ccccc4c3=O)Cl)C,C09767533,P14945054
C[C@H]1Cn2c3c(nc2N(C1)c4ccc(cc4)F)n(c(=O)n(c3=O)C/C=C/c5ccccc5)C,C09243263,P15765927
Cc1ccc(cc1C)c2c3ccccc3c(=O)n(n2)c4cc(ccc4[N+](=O)[O-])N5CCCC5,C06280464,P19238381
Cc1cc2nc(c3ccccc3n2n1)Oc4ccc(cc4)N(C)S(=O)(=O)c5ccccc5,C13063086,P19251692
c1cc(ccc1C#N)Oc2ccc(cc2)OC(=O)c3ccc(c(c3)[N+](=O)[O-])Br,C00777998,P20382410
c1ccc(cc1)n2c(nnc2SCc3nc(no3)c4ccc(cc4)Cl)c5ccco5,C14130258,P21696745
c1ccc(cc1)c2nnc(n2Cc3ccc4c(c3)OCO4)SCc5c(snn5)Cl,C14244655,P21839451
CCCOc1ccc(cc1)c2nc3n(n2)c(=O)/c(=C/4\c5ccccc5N(C4=O)CC=C)/s3,C16713565,P25215428
c1ccc(cc1)[C@@H](c2cccc(c2)Cl)N3CCN(CC3)c4c5ccccc5c6nnnn6n4,C21367121,P31901166
Cc1c(n(c2c1c3nc(nn3cn2)CSc4nc5ccccc5o4)c6ccccc6Cl)C,C21801793,P32448670
CCCCn1c(=O)c2ccccc2n3c1nnc3SCc4coc(n4)c5ccc(cc5)C,C23043517,P34205331
Cc1ccn2c(c1)nc(cc2=O)CSc3nnc(n3Cc4ccco4)c5ccc(cc5)Cl,C23600669,P35007747
Cc1ccc(cc1)c2nc(no2)CSc3nc4ccccc4c(=O)n3c5ccc(cn5)C,C32906009,P48709013
Cc1ccc(cc1C)c2ccc(nn2)SCc3nc(no3)c4ccc5c(c4)OCO5,C33262528,P49190114
CC(C)n1c(=O)c2c(c(cn2C)c3ccccc3)nc1SCc4cc(=O)n5ccccc5n4,C33273981,P49206563
COc1ccc(c2c1nc(s2)N(Cc3ccccc3)C(=O)c4cnc5ccccc5n4)OC,C36712171,P58808031
c1ccc(c(c1)/C=C\2/C(=O)N(/C(=N\c3cccnc3)/S2)C4CCCCC4)[N+](=O)[O-],C39863171,P60485901
C[C@@H]1CCCC[C@H]1n2ccc3c(c2=O)nnc4n3nc(c4c5ccc(cc5)Cl)COC,C40396127,P61321358
CCN(c1ccccc1)c2c(c(ncn2)N3CCC(CC3)Cc4ccccc4)[N+](=O)[O-],C40573265,P61604656
c1ccc(cc1)CC2CCN(CC2)c3c(c(ncn3)N4CCCc5c4cccc5)[N+](=O)[O-],C40611725,P61654322
Cc1ccccc1[C@H]2[C@H]3[C@H](Oc4ccccc4C3=Nc5n2ncn5)c6ccc(cc6)C(=O)OC,C50616550,P75702254
Cc1ccc(cc1)[C@H]2[C@H]3[C@H](Oc4ccccc4C3=Nc5n2nc(n5)C(=O)OC)c6ccc(cc6)C,C58107403,P87585707
COC(=O)C1=NN([C@@]2(S1)c3ccccc3[C@H](S2)c4ccccc4)c5ccccc5[N+](=O)[O-],C59123863,P89684163
COc1ccc(cc1)c2nc(nc(n2)N3CC[C@@H]4CCCN4C3)c5ccc(cc5)OC,C59520100,P90611599
c1ccc(cc1)c2cnc(n2c3ccccc3)Sc4ccc(cc4[N+](=O)[O-])C=C(C#N)C#N,C59922903,P91393702
C/C=C(/C)\C(=O)O[C@@H]1c2c(ccc3c2oc(=O)cc3)O[C@H]1C(C)(C)OC(=O)C=C(C)C,C67913728,P104266241
CC(C)(C)OC(=O)N1CCC[C@H]1c2ccc(nc2)N(c3ccccc3)C(=O)OC(C)(C)C,C72215800,P112184639
Cc1ccc(cc1)c2nc(on2)Cn3ccn4c(c3=O)cc(n4)c5ccc(cc5)Cl,C72333367,P112429456
CCc1c(c2nnc3c(n2n1)ncn(c3=O)[C@H]4CCC[C@H]([C@@H]4C)C)c5ccc(cc5)Cl,C72450311,P112716943
C[C@H](C(=O)N(C)c1ccccc1)Sc2nnc(n2c3ccccc3)c4ccc5c(c4)OCO5,C03435136,P139737567
CCCCCCCn1c(=O)c2c(nc3n2CCCN3c4cc(cc(c4)C)C)n(c1=O)C,C96019531,P151220042
CCCCCCCn1c(=O)c2c(nc3n2CCN3c4cc(cc(c4)C)C)n(c1=O)C,C96019889,P151220444
c1ccc(cc1)n2cc(c(n2)c3cc4ccccc4o3)/C=C\c5ccc6cccc(c6n5)[N+](=O)[O-],C33481505,P153030846
Cc1cccc(c1)c2nnc(n2c3ccccc3)SCc4nc(no4)c5ccco5,C97112007,P153740226
c1ccc2c(c1)CCN2S(=O)(=O)c3ccc(cc3)/N=C/c4cc(ccc4Cl)[N+](=O)[O-],C12572333,P156251001